MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,LotFrontage_was_missing,MasVnrArea_was_missing,BsmtQual_was_missing,BsmtCond_was_missing,BsmtExposure_was_missing,BsmtFinType1_was_missing,BsmtFinType2_was_missing,Electrical_was_missing,FireplaceQu_was_missing,GarageType_was_missing,GarageYrBlt_was_missing,GarageFinish_was_missing,GarageQual_was_missing,GarageCond_was_missing,TotalBsmtSF_log,1stFlrSF_log,LotArea_log,GrLivArea_log,LotFrontage_log,BsmtUnfSF_log,GarageArea_log,MasVnrArea_nonzero,BsmtFinSF1_nonzero,BsmtFinSF2_nonzero,2ndFlrSF_nonzero,LowQualFinSF_nonzero,BsmtFullBath_nonzero,BsmtHalfBath_nonzero,HalfBath_nonzero,Fireplaces_nonzero,WoodDeckSF_nonzero,OpenPorchSF_nonzero,EnclosedPorch_nonzero,3SsnPorch_nonzero,ScreenPorch_nonzero,PoolArea_nonzero,MiscVal_nonzero,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_RFn,GarageFinish_Unf,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,HouseAge,YearsSinceRemod,Remodeled,TotalArea,HasLotFrontage,LogGrLivArea,LogTotalArea,LogLotArea,QualArea,SalePrice
160,21.0,1680,4,3,6,3,1971,1971,604.0,3,3,3,3,1,5,358.0,1,0.0,125,483,3,5,483,504.0,0.0,987,0.0,0.0,1,1.0,2,1,3,5,7,0.0,4,1971.0,1,264,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,483.0,6.182084906716632,7.427144133408616,6.895682697747868,21.0,125.0,264.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,37,37,0,2721.0,1,6.895682697747868,7.909122183211411,7.427144133408616,5922,89500
20,65.0,8773,4,3,7,5,2004,2004,98.0,4,3,4,3,3,6,24.0,1,0.0,1390,1414,5,5,1414,0.0,0.0,1414,0.0,0.0,2,0.0,3,1,4,6,7,0.0,4,2004.0,2,494,3,3,3,132.0,105.0,0.0,0.0,0.0,0.0,0.0,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1414.0,7.254884810077338,9.07954808172616,7.254884810077338,65.0,1390.0,494.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6,6,0,4736.0,1,7.254884810077338,8.463159302923751,9.07954808172616,9898,185500
60,66.5,9453,3,3,7,7,1993,2003,0.0,4,3,4,3,1,4,402.0,1,0.0,594,996,5,5,1014,730.0,0.0,1744,0.0,0.0,2,1.0,3,1,4,7,7,0.0,4,1993.0,2,457,3,3,3,370.0,70.0,0.0,238.0,0.0,0.0,0.0,2,2010,1,0,0,0,0,0,0,0,1,0,0,0,0,0,996.0,6.922643891475888,9.154193211353181,7.4645098346365275,66.5,594.0,457.0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,7,1,4941.0,1,7.4645098346365275,8.505525386548555,9.154193211353181,12208,194500
20,93.0,12030,4,3,8,5,2007,2007,254.0,5,3,5,3,1,1,0.0,1,0.0,1694,1694,5,5,1694,0.0,0.0,1694,0.0,0.0,2,0.0,3,1,4,7,7,0.0,4,2007.0,3,818,3,3,3,168.0,228.0,0.0,0.0,0.0,0.0,0.0,12,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1694.0,7.43543801981455,9.395241931033524,7.43543801981455,93.0,1694.0,818.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5900.0,1,7.43543801981455,8.682877107057168,9.395241931033524,13552,318000
50,52.0,8741,4,3,6,4,1945,1950,0.0,3,3,3,2,1,2,94.0,1,0.0,641,735,3,4,798,689.0,0.0,1487,0.0,0.0,1,1.0,3,1,3,7,7,1.0,4,1949.0,1,220,3,3,3,0.0,140.0,0.0,0.0,0.0,0.0,0.0,4,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.0,6.683360945766275,9.07589427542326,7.305188215393037,52.0,641.0,220.0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,65,60,1,3929.0,1,7.305188215393037,8.276394704863307,9.07589427542326,8922,113000
20,75.0,9000,4,3,8,5,2008,2008,36.0,4,3,4,3,3,6,1078.0,1,0.0,488,1566,5,5,1566,0.0,0.0,1566,1.0,0.0,2,0.0,3,1,4,7,7,0.0,4,2008.0,2,750,3,3,3,144.0,168.0,0.0,0.0,0.0,0.0,0.0,4,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1566.0,7.356918242356021,9.105090961257085,7.356918242356021,75.0,488.0,750.0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,5448.0,1,7.356918242356021,8.603187384583098,9.105090961257085,12528,262500
30,40.0,3880,4,3,5,9,1945,1997,0.0,3,4,3,3,1,5,329.0,1,0.0,357,686,4,5,866,0.0,0.0,866,0.0,0.0,1,0.0,2,1,4,4,7,0.0,4,1950.0,0,0,3,3,3,58.0,42.0,0.0,0.0,0.0,0.0,0.0,8,2007,0,0,0,0,0,0,0,0,1,1,1,1,1,1,686.0,6.7650389767805414,8.263848131368906,6.7650389767805414,40.0,357.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,62,10,1,2418.0,1,6.7650389767805414,7.791109510610028,8.263848131368906,4330,110500
50,63.0,5000,4,3,5,4,1900,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,540,540,4,4,889,551.0,0.0,1440,0.0,0.0,1,0.0,3,1,3,6,7,0.0,4,1940.0,1,352,2,3,3,0.0,0.0,77.0,0.0,0.0,0.0,0.0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,540.0,6.7912214627261855,8.517393171418904,7.273092595999522,63.0,540.0,352.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,106,56,1,3772.0,1,7.273092595999522,8.235625719964311,8.517393171418904,7200,79000
160,75.0,10762,4,3,6,6,1980,1980,0.0,3,3,4,3,1,1,0.0,1,0.0,626,626,3,5,626,591.0,0.0,1217,0.0,0.0,1,1.0,3,1,3,6,7,1.0,3,1980.0,1,288,3,3,3,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.0,6.440946540632921,9.283869605264298,7.1049654482698426,75.0,626.0,288.0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,29,29,0,3348.0,1,7.1049654482698426,8.116417072794205,9.283869605264298,7302,120000
60,66.5,8880,3,3,7,5,1994,2002,0.0,4,3,4,3,1,6,695.0,1,0.0,253,948,5,5,1222,888.0,0.0,2110,1.0,0.0,2,1.0,3,1,4,8,7,2.0,2,1994.0,2,463,3,3,3,0.0,130.0,0.0,0.0,0.0,0.0,0.0,5,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,948.0,7.109062135687172,9.091669442258505,7.65491704784832,66.5,253.0,463.0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,8,1,5631.0,1,7.65491704784832,8.636219897837877,9.091669442258505,14770,205000
20,80.0,10400,4,3,7,5,1988,1988,102.0,3,3,4,3,3,6,929.0,1,0.0,916,1845,4,5,1872,0.0,0.0,1872,0.0,1.0,2,0.0,3,1,3,6,7,1.0,3,1988.0,2,604,3,3,3,197.0,39.0,0.0,0.0,0.0,0.0,0.0,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845.0,7.5352967024440884,9.249657234353133,7.5352967024440884,80.0,916.0,604.0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,18,0,6193.0,1,7.5352967024440884,8.731336360533149,9.249657234353133,13104,241500
190,69.0,9142,4,3,6,8,1910,1950,0.0,3,2,2,3,1,1,0.0,1,0.0,1020,1020,4,2,908,1020.0,0.0,1928,0.0,0.0,2,0.0,4,2,2,9,7,0.0,4,1910.0,1,440,1,1,3,0.0,60.0,112.0,0.0,0.0,0.0,0.0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1020.0,6.812345094177479,9.120743838164426,7.564757012905729,69.0,1020.0,440.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,96,56,1,5316.0,1,7.564757012905729,8.57866451350434,9.120743838164426,11568,137000
20,75.0,11310,4,3,6,5,1954,1954,0.0,3,3,3,3,1,1,0.0,1,0.0,1367,1367,5,5,1375,0.0,0.0,1375,0.0,0.0,1,0.0,2,1,3,5,7,1.0,3,1954.0,2,451,3,3,3,0.0,30.0,0.0,0.0,0.0,0.0,0.0,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367.0,7.226936018493289,9.33353098253138,7.226936018493289,75.0,1367.0,451.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,52,52,0,4568.0,1,7.226936018493289,8.427049641563272,9.33353098253138,8250,140000
60,72.0,11317,4,3,7,5,2003,2003,101.0,4,3,4,3,1,1,0.0,1,0.0,840,840,5,5,840,828.0,0.0,1668,0.0,0.0,2,1.0,3,1,4,8,7,0.0,4,2003.0,2,500,3,3,3,144.0,68.0,0.0,0.0,0.0,0.0,0.0,9,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,840.0,6.734591659972948,9.334149657702469,7.419979923661835,72.0,840.0,500.0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,0,4676.0,1,7.419979923661835,8.450412157725886,9.334149657702469,11676,180000
50,80.0,159000,2,1,6,7,1958,2006,472.0,4,3,4,3,4,3,697.0,1,0.0,747,1444,4,5,1444,700.0,0.0,2144,0.0,1.0,2,0.0,4,1,4,7,7,2.0,3,1958.0,2,389,3,3,3,0.0,98.0,0.0,0.0,0.0,0.0,500.0,6,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1444.0,7.275864600546533,10.533924938817794,7.6708948313621175,80.0,747.0,389.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,49,1,1,6121.0,1,7.6708948313621175,8.719644119505357,11.976665770490767,12864,277000
30,55.0,5350,3,3,3,2,1940,1966,0.0,3,1,3,3,1,1,0.0,1,0.0,728,728,5,5,1306,0.0,0.0,1306,0.0,0.0,1,0.0,3,1,2,6,4,0.0,4,1940.0,0,0,3,3,3,263.0,0.0,0.0,0.0,0.0,0.0,450.0,5,2010,0,0,0,0,0,0,0,0,1,1,1,1,1,1,728.0,7.175489713624222,8.585038738311304,7.175489713624222,55.0,728.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,70,44,1,3340.0,1,7.175489713624222,8.114025442356757,8.585038738311304,3918,76500
120,44.0,4750,3,2,8,5,2006,2007,481.0,4,3,4,3,4,6,1573.0,1,0.0,0,1573,5,5,1625,0.0,0.0,1625,1.0,1.0,2,0.0,2,1,4,5,7,1.0,4,2006.0,2,538,3,3,3,123.0,0.0,0.0,0.0,153.0,0.0,0.0,12,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1573.0,7.3938782901077555,8.46611040118692,7.3938782901077555,44.0,0.0,538.0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,5361.0,1,7.3938782901077555,8.587092318795905,8.46611040118692,13000,235000
60,65.0,8366,3,3,6,5,2004,2004,0.0,4,3,4,3,1,1,0.0,1,0.0,798,798,5,5,798,842.0,0.0,1640,0.0,0.0,2,1.0,3,1,4,6,7,0.0,4,2004.0,2,520,3,3,3,138.0,45.0,0.0,0.0,0.0,0.0,0.0,12,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,798.0,6.683360945766275,9.032050676295599,7.403061091090091,65.0,798.0,520.0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,4,0,4598.0,1,7.403061091090091,8.433594167539924,9.032050676295599,9840,173000
80,85.0,9350,4,3,6,7,1964,1991,108.0,3,3,4,3,4,2,270.0,5,580.0,452,1302,5,5,1302,0.0,0.0,1302,0.0,1.0,2,0.0,3,1,4,7,6,0.0,4,1964.0,1,309,3,3,3,333.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1302.0,7.172424577124845,9.143238568435446,7.172424577124845,85.0,452.0,309.0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43,16,1,4215.0,1,7.172424577124845,8.346642090221199,9.143238568435446,7812,158000
20,70.0,8400,4,3,5,6,1957,1957,0.0,3,4,3,3,1,3,922.0,1,0.0,392,1314,3,5,1314,0.0,0.0,1314,1.0,0.0,1,0.0,3,1,3,5,7,0.0,4,1957.0,1,294,3,3,3,250.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1314.0,7.181591944611865,9.036106025364846,7.181591944611865,70.0,392.0,294.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,53,53,0,4236.0,1,7.181591944611865,8.351610750626559,9.036106025364846,6570,145000
